game_id,week,season_type,posteam,qtr,down,drive_no,play_no,play_type,playType,desc,epa,success,wp,t_last_play,t_next_play,t_last_down,t_next_down,seq_as_start,seq_as_end,seq_group
2025_01_ARI_NO,1,REG,ARI,1,2,1,2,pass,Pass,(14:18) (Shotgun) 1-K.Murray pass short left to 85-T.McBride pushed ob at ARI 36 for 11 yards (27-I.Yiadom).,1.3173398058861494,1,0.41990405321121216,Run,Pass,1,1,Pass-Pass,Run-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,ARI,1,1,1,3,pass,Pass,(13:40) 1-K.Murray sacked at ARI 25 for -11 yards (94-C.Jordan).,-1.6943599595688283,0,0.454899400472641,Pass,Run,2,2,Pass-Run,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,ARI,1,1,2,1,pass,Pass,(10:34) 1-K.Murray pass short left to 85-T.McBride to ARI 39 for 5 yards (21-J.Reid).,0.04106551385484636,1,0.4486531615257263,NA,Pass,NA,2,Pass-Pass,NA,Pass-Pass
2025_01_ARI_NO,1,REG,ARI,1,2,2,2,run,Pass,"(10:06) (No Huddle, Shotgun) 1-K.Murray scrambles right end ran ob at NO 48 for 13 yards (21-J.Reid).",1.1335498166736215,1,0.4419708251953125,Pass,Run,1,1,Pass-Run,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,ARI,1,2,2,4,pass,Pass,(8:55) (No Huddle) 1-K.Murray sacked ob at NO 47 for 0 yards (96-C.Granderson).,-0.8830860867165029,0,0.46184656023979187,Run,Pass,1,1,Pass-Pass,Run-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,ARI,1,1,2,5,pass,Pass,(8:05) (Shotgun) 1-K.Murray sacked at NO 39 for 0 yards (20-P.Werner).,-0.6539916452020407,0,0.5007420778274536,Pass,Run,2,2,Pass-Run,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,ARI,1,2,2,9,pass,Pass,(5:17) (Shotgun) 1-K.Murray pass incomplete short left to 84-E.Higgins (96-C.Granderson).,-0.6507592702982947,0,0.5555897951126099,Run,Pass,1,3,Pass-Pass,Run-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,ARI,1,3,2,10,pass,Pass,(5:14) (Shotgun) 1-K.Murray pass incomplete deep right to 14-Mi.Wilson.,-1.06060263332055,0,0.5122789740562439,Pass,Run,2,1,Pass-Run,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,ARI,2,1,3,1,pass,Pass,(14:20) (Shotgun) 1-K.Murray pass short right to 33-T.Benson to ARI 41 for 6 yards (1-A.Taylor; 27-I.Yiadom).,0.2773910667747259,1,0.32653364539146423,NA,Pass,NA,2,Pass-Pass,NA,Pass-Pass
2025_01_ARI_NO,1,REG,ARI,2,2,3,2,pass,Pass,(13:41) (Shotgun) 1-K.Murray pass deep right to 18-M.Harrison ran ob at NO 14 for 45 yards (4-K.McKinstry).,3.19205127726309,1,0.3212626576423645,Pass,Run,1,1,Pass-Run,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,ARI,2,1,4,1,pass,Pass,(4:53) 1-K.Murray pass incomplete short right to 85-T.McBride (96-C.Granderson).,-0.5453785345889628,0,0.4456234276294708,NA,Pass,NA,2,Pass-Pass,NA,Pass-Pass
2025_01_ARI_NO,1,REG,ARI,2,2,4,2,pass,Pass,(4:49) (Shotgun) 1-K.Murray pass incomplete short middle to 85-T.McBride.,-0.6414293551351875,0,0.4275851249694824,Pass,Pass,1,3,Pass-Pass,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,ARI,2,3,4,3,pass,Pass,(4:46) (Shotgun) 1-K.Murray pass short middle to 85-T.McBride to ARI 40 for 11 yards (20-P.Werner).,1.7115939502837136,1,0.4047197997570038,Pass,Run,2,1,Pass-Run,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,ARI,2,1,4,5,pass,Pass,"(3:28) (Shotgun) 1-K.Murray pass short right to 6-J.Conner to ARI 44 for -3 yards (96-C.Granderson, 23-J.Blackmon).",-0.7262678436236456,0,0.4585263729095459,Run,Pass,1,2,Pass-Pass,Run-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,ARI,2,2,4,6,pass,Pass,(2:49) (Shotgun) 1-K.Murray pass short middle to 18-M.Harrison to NO 45 for 11 yards (23-J.Blackmon).,0.20419851515907794,1,0.4422309100627899,Pass,Pass,1,3,Pass-Pass,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,ARI,2,3,4,7,pass,Pass,(2:07) (Shotgun) 1-K.Murray pass short middle to 85-T.McBride to NO 20 for 25 yards (23-J.Blackmon; 4-K.McKinstry).,2.787676735490095,1,0.43823251128196716,Pass,Run,2,1,Pass-Run,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,ARI,2,1,4,9,pass,Pass,(1:16) (Shotgun) 1-K.Murray pass short left to 85-T.McBride to NO 4 for 4 yards (56-D.Davis).,0.11331955791683868,1,0.6042425632476807,Run,Pass,1,2,Pass-Pass,Run-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,ARI,2,2,4,10,pass,Pass,"(:32) (Shotgun) 1-K.Murray pass short middle to 6-J.Conner for 4 yards, TOUCHDOWN.",1.7368997829034925,1,0.6022207736968994,Pass,Pass,1,1,Pass-Pass,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,ARI,3,3,5,5,pass,Pass,(10:02) (Shotgun) 1-K.Murray pass short left to 4-G.Dortch to NO 32 for -2 yards (56-D.Davis).,-1.191799800855717,0,0.7654728293418884,Run,Pass,2,1,Pass-Pass,Run-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,ARI,3,2,6,2,pass,Pass,(3:17) (Shotgun) 1-K.Murray pass short right to 6-J.Conner to ARI 40 for 5 yards (20-P.Werner).,0.4360715295188129,1,0.8500679135322571,Run,Pass,1,1,Pass-Pass,Run-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,ARI,3,1,6,3,pass,Pass,"(2:51) (No Huddle, Shotgun) 1-K.Murray pass short left to 18-M.Harrison to ARI 42 for 2 yards (27-I.Yiadom).",-0.39943757094442844,0,0.8747283220291138,Pass,Pass,2,2,Pass-Pass,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,ARI,3,2,6,4,run,Pass,"(2:21) (No Huddle, Shotgun) 1-K.Murray scrambles left end ran ob at ARI 46 for 4 yards (20-P.Werner).",-0.13792460947297513,0,0.8671594262123108,Pass,Pass,1,3,Pass-Pass,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,ARI,3,3,6,5,pass,Pass,(1:40) (Shotgun) 1-K.Murray sacked at ARI 39 for -7 yards (sack split by 94-C.Jordan and 96-C.Granderson).,-2.309622149216011,0,0.8808891773223877,Pass,Pass,2,1,Pass-Pass,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,ARI,4,2,7,5,pass,Pass,(11:24) (Shotgun) 1-K.Murray pass short right to 87-T.Reiman to ARI 29 for 10 yards (4-K.McKinstry; 20-P.Werner).,1.3462599092163146,1,0.883794903755188,Run,Pass,1,1,Pass-Pass,Run-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,ARI,4,1,7,6,run,Pass,(10:52) (Shotgun) 1-K.Murray scrambles left end ran ob at ARI 40 for 11 yards (58-C.Rumph).,0.5809218399226665,1,0.9042736291885376,Pass,Pass,2,1,Pass-Pass,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,ARI,4,1,7,7,pass,Pass,(10:08) (Shotgun) 1-K.Murray pass incomplete short left to 14-Mi.Wilson (4-K.McKinstry).,-0.5380742514971644,0,0.9410706758499146,Pass,Run,1,2,Pass-Run,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,ARI,4,2,8,2,pass,Pass,(7:59) (Shotgun) 1-K.Murray pass short middle to 17-Z.Jones to NO 33 for 4 yards (4-K.McKinstry).,0.06692167394794524,1,0.9487174153327942,Run,Pass,1,3,Pass-Pass,Run-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,ARI,4,3,8,3,pass,Pass,(7:14) (Shotgun) 1-K.Murray pass short left to 85-T.McBride pushed ob at NO 28 for 5 yards (4-K.McKinstry).,0.9453721576137468,1,0.9602667689323425,Pass,Run,2,1,Pass-Run,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,ARI,4,2,9,2,pass,Pass,(2:29) (Shotgun) 1-K.Murray pass short right to 84-E.Higgins to ARI 32 for 3 yards (23-J.Blackmon).,-0.5886091338470578,0,0.9272922873497009,Run,Pass,1,3,Pass-Pass,Run-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,ARI,4,3,9,3,pass,Pass,(2:23) (Shotgun) 1-K.Murray sacked at ARI 17 for -15 yards (1-A.Taylor).,-1.711793893482536,0,0.9418322443962097,Pass,NA,2,NA,Pass-NA,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,NO,1,2,1,2,pass,Pass,(10:55) (Shotgun) 2-S.Rattler pass incomplete short middle to 22-R.Shaheed (0-W.Johnson).,-0.7885269890539348,0,0.6022618412971497,Run,Pass,1,3,Pass-Pass,Run-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,NO,1,3,1,3,pass,Pass,(10:51) (Shotgun) 2-S.Rattler pass incomplete short right.,-1.545795965474099,0,0.5770425796508789,Pass,Run,2,1,Pass-Run,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,NO,1,2,2,8,pass,Pass,"(:11) (No Huddle, Shotgun) 2-S.Rattler pass short left to 10-B.Cooks to ARI 25 for 12 yards (34-J.Thompson).",1.3710729678859934,1,0.5946403741836548,Run,Pass,1,1,Pass-Pass,Run-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,NO,2,1,2,10,pass,Pass,(15:00) (Shotgun) 2-S.Rattler pass short right to 41-A.Kamara to ARI 18 for 7 yards (93-C.Campbell; 34-J.Thompson).,0.4137508118292317,1,0.6265233159065247,Pass,Run,2,2,Pass-Run,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,NO,2,2,3,2,pass,Pass,"(9:38) (No Huddle, Shotgun) 2-S.Rattler pass short left to 12-C.Olave to ARI 46 for 5 yards (2-Ma.Wilson).",0.42817174759693444,1,0.5298174619674683,Run,Pass,1,3,Pass-Pass,Run-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,NO,2,3,3,3,pass,Pass,(8:46) (Shotgun) 2-S.Rattler pass short left to 12-C.Olave to ARI 40 for 10 yards (34-J.Thompson).,1.6671323948539793,1,0.5033280849456787,Pass,Run,2,1,Pass-Run,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,NO,2,2,3,8,pass,Pass,"(5:50) (Shotgun) 2-S.Rattler pass incomplete deep right. Penalty on NO-78-E.McCoy, Ineligible Downfield Pass, declined.",-0.6348088380182162,0,0.6022403240203857,Run,Pass,1,3,Pass-Pass,Run-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,NO,2,3,3,9,pass,Pass,(5:42) (Shotgun) 2-S.Rattler pass short middle to 12-C.Olave to ARI 18 for 3 yards (21-G.Williams) [10-J.Sweat].,-0.7842218213585448,0,0.5794286727905273,Pass,Run,2,1,Pass-Run,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,NO,3,1,5,1,pass,Pass,(14:56) (Shotgun) 2-S.Rattler pass short middle to 22-R.Shaheed to NO 17 for 2 yards (25-Z.Collins).,-0.4674985324963927,0,0.28484809398651123,NA,Pass,NA,2,Pass-Pass,NA,Pass-Pass
2025_01_ARI_NO,1,REG,NO,3,2,5,2,pass,Pass,(14:19) (Shotgun) 2-S.Rattler pass deep right to 22-R.Shaheed to NO 34 for 17 yards (34-J.Thompson).,1.7285170201212168,1,0.27768200635910034,Pass,Run,1,1,Pass-Run,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,NO,3,2,5,4,pass,Pass,(13:20) (Shotgun) 2-S.Rattler pass short middle to 22-R.Shaheed to NO 37 for 2 yards (3-B.Baker).,-0.5526588098146021,0,0.2952694296836853,Run,Pass,1,3,Pass-Pass,Run-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,NO,3,3,5,5,pass,Pass,"(12:55) (No Huddle, Shotgun) 2-S.Rattler sacked at NO 31 for -6 yards (5-B.Browning). Penalty on NO-75-T.Fuaga, Offensive Holding, declined.",-2.2271140972152352,0,0.282734215259552,Pass,Run,2,1,Pass-Run,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,NO,3,1,6,1,pass,Pass,(9:09) (Shotgun) 2-S.Rattler pass incomplete short middle to 83-J.Johnson (27-A.Davis-Gaither).,-0.6116714496165514,0,0.21082261204719543,NA,Pass,NA,2,Pass-Pass,NA,Pass-Pass
2025_01_ARI_NO,1,REG,NO,3,2,6,2,pass,Pass,(9:05) (Shotgun) 2-S.Rattler pass short middle to 83-J.Johnson to NO 39 for 12 yards (34-J.Thompson).,1.3023318767081946,1,0.1930883675813675,Pass,Run,1,1,Pass-Run,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,NO,3,2,6,4,pass,Pass,(8:03) (Shotgun) 2-S.Rattler pass incomplete short right to 12-C.Olave.,-0.8640516663435847,0,0.2184184044599533,Run,Pass,1,3,Pass-Pass,Run-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,NO,3,3,6,5,pass,Pass,"(7:58) (No Huddle, Shotgun) 2-S.Rattler pass short right to 83-J.Johnson to ARI 47 for 11 yards (27-A.Davis-Gaither).",2.0005824929103255,1,0.19458739459514618,Pass,Pass,2,1,Pass-Pass,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,NO,3,1,6,6,pass,Pass,(7:25) (Shotgun) 2-S.Rattler pass short left to 12-C.Olave to ARI 44 for 8 yards (21-G.Williams; 3-B.Baker).,0.1961903963238001,1,0.23911844193935394,Pass,Pass,3,2,Pass-Pass,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,NO,3,2,6,7,pass,Pass,"(7:03) (No Huddle, Shotgun) 2-S.Rattler pass short right to 83-J.Johnson pushed ob at ARI 38 for 6 yards (16-M.Melton).",0.31604475202038884,1,0.23511004447937012,Pass,Run,1,3,Pass-Run,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,NO,4,2,7,4,pass,Pass,(15:00) (Shotgun) 2-S.Rattler pass short right to 22-R.Shaheed to NO 39 for 1 yard (2-Ma.Wilson).,-0.8626667549833655,0,0.17567023634910583,Run,Pass,1,3,Pass-Pass,Run-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,NO,4,3,7,5,pass,Pass,(14:38) (Shotgun) 2-S.Rattler pass short left to 83-J.Johnson to NO 40 for 6 yards (42-D.Taylor-Demerson).,-0.7735809087753296,0,0.14976108074188232,Pass,Run,2,1,Pass-Run,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,NO,4,1,8,1,pass,Pass,(9:09) (Shotgun) 2-S.Rattler pass incomplete short right to 12-C.Olave (16-M.Melton).,-0.5911574801430106,0,0.11235158890485764,NA,Pass,NA,2,Pass-Pass,NA,Pass-Pass
2025_01_ARI_NO,1,REG,NO,4,2,8,2,pass,Pass,(9:04) (Shotgun) 2-S.Rattler pass incomplete short left to 12-C.Olave (0-W.Johnson). NO-12-C.Olave was injured during the play.,-0.7338894885033369,0,0.09869296848773956,Pass,Pass,1,3,Pass-Pass,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,NO,4,3,8,3,pass,Pass,(9:01) (Shotgun) 2-S.Rattler pass incomplete short middle to 10-B.Cooks (42-D.Taylor-Demerson).,-0.8525878603104502,0,0.0809655711054802,Pass,Pass,2,1,Pass-Pass,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,NO,4,1,9,1,pass,Pass,(4:34) (Shotgun) 2-S.Rattler pass short middle to 12-C.Olave to NO 42 for 6 yards (3-B.Baker). ** Injury Update: NO-12-C.Olave has returned to the game.,-9.311832254752517e-4,0,0.07469604909420013,NA,Pass,NA,2,Pass-Pass,NA,Pass-Pass
2025_01_ARI_NO,1,REG,NO,4,2,9,2,pass,Pass,"(4:16) (No Huddle, Shotgun) 2-S.Rattler pass deep left to 83-J.Johnson to ARI 37 for 21 yards (42-D.Taylor-Demerson).",1.6412437769467942,1,0.07427775114774704,Pass,Pass,1,1,Pass-Pass,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,NO,4,1,9,3,pass,Pass,"(3:52) (No Huddle, Shotgun) 2-S.Rattler pass short left to 22-R.Shaheed to ARI 32 for 5 yards (16-M.Melton, 3-B.Baker).",0.07638472010148689,1,0.11278899013996124,Pass,Pass,2,2,Pass-Pass,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,NO,4,2,9,4,pass,Pass,"(3:29) (No Huddle, Shotgun) 2-S.Rattler pass short right to 14-D.Vele ran ob at ARI 19 for 13 yards.",1.0998746248078533,1,0.10040080547332764,Pass,Pass,1,1,Pass-Pass,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,NO,4,1,9,5,run,Pass,"(3:24) (Shotgun) 2-S.Rattler scrambles up the middle to ARI 7 for 12 yards (2-Ma.Wilson). PENALTY on ARI-16-M.Melton, Defensive Holding, 4 yards, enforced at ARI 7.",1.6075365016586147,1,0.13585279881954193,Pass,Pass,2,1,Pass-Pass,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,NO,4,1,9,6,pass,Pass,(3:17) (Shotgun) 2-S.Rattler pass incomplete short middle to 14-D.Vele (2-Ma.Wilson).,-0.3755070921324659,0,0.15877725183963776,Pass,Run,1,2,Pass-Run,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,NO,4,1,10,1,pass,Pass,"(1:49) (Shotgun) 2-S.Rattler pass short middle to 12-C.Olave to ARI 47 for 11 yards (42-D.Taylor-Demerson). The Replay Official reviewed the pass completion ruling, and the play was REVERSED. (Shotgun) 2-S.Rattler pass incomplete short middle to 12-C.Olave (42-D.Taylor-Demerson).",-0.3509025126695633,0,0.09977260231971741,NA,Pass,NA,2,Pass-Pass,NA,Pass-Pass
2025_01_ARI_NO,1,REG,NO,4,2,10,2,run,Pass,(1:45) (Shotgun) 2-S.Rattler scrambles right tackle to ARI 49 for 9 yards (93-C.Campbell).,0.5396527596749365,1,0.0809173434972763,Pass,Pass,1,3,Pass-Pass,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,NO,4,3,10,3,pass,Pass,"(1:25) (No Huddle, Shotgun) 2-S.Rattler pass short right to 10-B.Cooks ran ob at ARI 43 for 6 yards (3-B.Baker).",0.4877676985342987,1,0.09824834764003754,Pass,Pass,2,1,Pass-Pass,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,NO,4,1,10,4,pass,Pass,(1:20) (Shotgun) 2-S.Rattler pass short right to 83-J.Johnson to ARI 38 for 5 yards (16-M.Melton; 3-B.Baker).,0.11139434116194025,1,0.14099547266960144,Pass,Pass,3,2,Pass-Pass,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,NO,4,2,10,5,pass,Pass,"(1:02) (No Huddle, Shotgun) 2-S.Rattler pass short middle to 41-A.Kamara to ARI 33 for 5 yards (21-G.Williams).",0.3426096609327942,1,0.12075118720531464,Pass,Pass,1,2,Pass-Pass,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,NO,4,2,10,6,pass,Pass,(:48) (Shotgun) 2-S.Rattler pass incomplete deep left to 22-R.Shaheed.,-0.29847116890596226,0,0.10676626116037369,Pass,Pass,2,3,Pass-Pass,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,NO,4,3,10,7,pass,Pass,(:43) (Shotgun) 2-S.Rattler pass short middle to 12-C.Olave to ARI 24 for 9 yards (42-D.Taylor-Demerson).,-0.07506325899157673,0,0.09130411595106125,Pass,Pass,2,4,Pass-Pass,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,NO,4,4,10,8,pass,Pass,"(:26) (No Huddle, Shotgun) 2-S.Rattler pass short right to 22-R.Shaheed to ARI 18 for 6 yards (0-W.Johnson).",0.6139797169016674,1,0.10189420729875565,Pass,Pass,3,2,Pass-Pass,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,NO,4,2,10,9,pass,Pass,(:13) (Shotgun) 2-S.Rattler pass incomplete deep right to 83-J.Johnson.,-0.30918887350708246,0,0.11706484109163284,Pass,Pass,4,3,Pass-Pass,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,NO,4,3,10,10,pass,Pass,"(:09) (Shotgun) 2-S.Rattler pass incomplete deep left to 83-J.Johnson (3-B.Baker, 34-J.Thompson).",-0.14417833063635044,0,0.11174283921718597,Pass,Pass,2,4,Pass-Pass,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,NO,4,4,10,11,pass,Pass,(:04) (Shotgun) 2-S.Rattler pass incomplete deep left to 12-C.Olave.,-2.5252382940088864,0,0.08105966448783875,Pass,Pass,3,1,Pass-Pass,Pass-Pass,Pass-Pass
2025_01_BAL_BUF,1,REG,BAL,1,3,1,3,pass,Pass,(10:10) (Shotgun) 8-L.Jackson pass short left to 43-J.Hill pushed ob at BAL 41 for 3 yards (47-C.Benford).,1.1277880899142474,1,0.3013356029987335,Run,Pass,2,1,Pass-Pass,Run-Pass,Pass-Pass
2025_01_BAL_BUF,1,REG,BAL,1,1,1,4,pass,Pass,(9:29) (Shotgun) 8-L.Jackson pass short left to 89-M.Andrews to BAL 46 for 5 yards (24-C.Bishop).,0.1806112618651241,1,0.3305272161960602,Pass,Run,3,2,Pass-Run,Pass-Pass,Pass-Pass
2025_01_BAL_BUF,1,REG,BAL,2,2,4,3,pass,Pass,(1:58) (Shotgun) 8-L.Jackson pass incomplete short middle to 7-R.Bateman (50-G.Rousseau).,-0.6408812971785665,0,0.817114531993866,Run,Pass,1,3,Pass-Pass,Run-Pass,Pass-Pass
2025_01_BAL_BUF,1,REG,BAL,2,3,4,4,pass,Pass,(1:53) (Shotgun) 8-L.Jackson pass short middle to 4-Z.Flowers to BUF 17 for 15 yards (39-C.Lewis).,1.7404886628501117,1,0.8004694581031799,Pass,Run,2,1,Pass-Run,Pass-Pass,Pass-Pass
2025_01_BAL_BUF,1,REG,BAL,3,2,5,2,pass,Pass,(14:17) (Shotgun) 8-L.Jackson sacked at BAL 38 for 0 yards (58-M.Milano).,-0.8295157006941736,0,0.745402455329895,Run,Pass,1,3,Pass-Pass,Run-Pass,Pass-Pass
2025_01_BAL_BUF,1,REG,BAL,3,3,5,3,pass,Pass,(13:42) (Shotgun) 8-L.Jackson pass deep middle to 4-Z.Flowers to BUF 23 for 39 yards (9-T.Rapp).,4.150620948057622,1,0.7247252464294434,Pass,Pass,2,1,Pass-Pass,Pass-Pass,Pass-Pass
2025_01_BAL_BUF,1,REG,BAL,3,1,5,4,pass,Pass,"(12:54) (Shotgun) 8-L.Jackson pass short left to 4-Z.Flowers for 23 yards, TOUCHDOWN.",2.536546708084643,1,0.8217058777809143,Pass,Run,3,1,Pass-Run,Pass-Pass,Pass-Pass
2025_01_BAL_BUF,1,REG,BAL,3,3,6,3,pass,Pass,(6:30) (Shotgun) 8-L.Jackson pass incomplete deep right to 7-R.Bateman.,-1.3218423062935472,0,0.81777024269104,Run,Pass,2,1,Pass-Pass,Run-Pass,Pass-Pass
2025_01_BAL_BUF,1,REG,BAL,3,2,7,3,pass,Pass,"(1:14) (Shotgun) 8-L.Jackson pass deep right to 10-D.Hopkins for 29 yards, TOUCHDOWN.",3.4223468935815617,1,0.8816030025482178,Run,Pass,1,1,Pass-Pass,Run-Pass,Pass-Pass
2025_01_BAL_BUF,1,REG,BAL,4,1,8,1,pass,Pass,(12:45) (Shotgun) 8-L.Jackson pass incomplete short right to 4-Z.Flowers.,-0.5404419265687466,0,0.9024890661239624,NA,Pass,NA,2,Pass-Pass,NA,Pass-Pass
2025_01_BAL_BUF,1,REG,BAL,4,2,8,2,pass,Pass,(12:40) (Shotgun) 8-L.Jackson pass incomplete short right to 43-J.Hill.,-0.7458755024708807,0,0.888841986656189,Pass,Pass,1,3,Pass-Pass,Pass-Pass,Pass-Pass
2025_01_BAL_BUF,1,REG,BAL,4,3,8,3,run,Pass,(12:37) (Shotgun) 8-L.Jackson scrambles right end to BUF 46 for 19 yards (8-T.Bernard).,2.562597369775176,1,0.8813372850418091,Pass,Run,2,1,Pass-Run,Pass-Pass,Pass-Pass
2025_01_BAL_BUF,1,REG,BUF,1,1,1,6,pass,Pass,"(12:04) (Shotgun) 17-J.Allen pass short left to 22-R.Davis to BAL 15 for -1 yards (32-T.Simpson, 95-T.Robinson).",-0.8035992130171508,0,0.6681715846061707,Run,Pass,3,2,Pass-Pass,Run-Pass,Pass-Pass
2025_01_BAL_BUF,1,REG,BUF,1,2,1,7,pass,Pass,"(11:23) (Shotgun) 17-J.Allen pass short middle to 86-D.Kincaid for 15 yards, TOUCHDOWN.",2.5585849243216217,1,0.6381219625473022,Pass,Run,1,1,Pass-Run,Pass-Pass,Pass-Pass
2025_01_BAL_BUF,1,REG,BUF,2,1,3,1,pass,Pass,(13:29) (Shotgun) 17-J.Allen pass incomplete short right to 0-K.Coleman.,-0.5261028534732759,0,0.4297209680080414,NA,Pass,NA,2,Pass-Pass,NA,Pass-Pass
2025_01_BAL_BUF,1,REG,BUF,2,2,3,2,pass,Pass,(13:25) (Shotgun) 17-J.Allen pass short right to 5-J.Palmer to BUF 27 for 4 yards (2-N.Wiggins).,-0.17588577046990395,0,0.41069266200065613,Pass,Pass,1,3,Pass-Pass,Pass-Pass,Pass-Pass
2025_01_BAL_BUF,1,REG,BUF,2,3,3,3,pass,Pass,"(12:45) (Shotgun) 17-J.Allen pass short right to 86-D.Kincaid to BUF 27 for no gain (14-K.Hamilton). FUMBLES (14-K.Hamilton), touched at BUF 28, ball out of bounds at BUF 28.",-1.3481184793636203,0,0.401184618473053,Pass,Pass,2,1,Pass-Pass,Pass-Pass,Pass-Pass
2025_01_BAL_BUF,1,REG,BUF,2,1,4,3,pass,Pass,(8:15) (Shotgun) 70-A.Anderson reported in as eligible. 17-J.Allen pass incomplete short left to 26-Ty.Johnson (96-B.Washington).,-0.42884620442055166,0,0.2750927209854126,Run,Pass,2,2,Pass-Pass,Run-Pass,Pass-Pass
2025_01_BAL_BUF,1,REG,BUF,2,2,4,4,pass,Pass,(8:10) (Shotgun) 17-J.Allen pass short right to 4-J.Cook to BUF 46 for 1 yard (3-C.Awuzie; 99-O.Oweh).,-0.673388468567282,0,0.259792298078537,Pass,Pass,1,3,Pass-Pass,Pass-Pass,Pass-Pass
2025_01_BAL_BUF,1,REG,BUF,2,3,4,5,pass,Pass,(7:31) (Shotgun) 17-J.Allen pass deep left to 0-K.Coleman ran ob at BAL 37 for 17 yards [99-O.Oweh].,2.2130140453809872,1,0.23742865025997162,Pass,Pass,2,1,Pass-Pass,Pass-Pass,Pass-Pass
2025_01_BAL_BUF,1,REG,BUF,2,1,4,6,pass,Pass,"(7:08) (No Huddle, Shotgun) 17-J.Allen pass short right to 88-D.Knox pushed ob at BAL 25 for 12 yards (0-R.Smith).",0.7300339032080956,1,0.29218289256095886,Pass,Run,3,1,Pass-Run,Pass-Pass,Pass-Pass
2025_01_BAL_BUF,1,REG,BUF,2,3,4,9,pass,Pass,(5:08) 17-J.Allen pass short middle to 10-K.Shakir to BAL 12 for 6 yards (14-K.Hamilton).,0.9308893426205032,1,0.3098989427089691,Run,Pass,2,1,Pass-Pass,Run-Pass,Pass-Pass
